alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,TravailPAr,TravailPAv
89.9558603386289+0i,4551.807807272162,,,,0.28715061255057106,2166.284413280594,-122.7925633405874,-29.733867177388987,-26.12557344541036,-440.8390834803751,1774.817816413263,897.8599949265265,-29.733867177388987,1774.817816413263,-0.2304697369418171,0.8711744759987745,0.8055654827858645,309.7524009893677,-5.277761423986546,315.0301624133543,3070.884829760581,-52.32371868708196,3123.208548447663,5.038358222080436,288.6766618002462,-1.2448270850991499,-94.59764193770859,9.913998470881877,1.44,6603.557984371509,98715.33208578406,27081.22741526241,71634.10467052164,225621.4685470564,250111.9549449894
89.95010486741306+0i,4576.280106237952,,,,0.2870732701732421,2146.314822739212,-118.0781396380443,-27.79782383763019,-24.7310771320091,-441.09292760608633,1776.5085823506988,860.2410939084862,-27.79782383763019,1776.5085823506988,-0.22453557677968397,0.8783667797996745,0.8147503525514,310.3961596360697,-4.934113731179358,315.330273367249,3026.098229757582,-48.103407093859396,3074.201636851441,5.063961097899933,290.1435985281008,-1.2192242092796541,-93.13070520985391,9.749148421506222,1.4433333333333331,6705.766223795077,99025.44190641283,27075.910351747018,71949.5315546658,225568.6069952949,253247.8343442168
89.9495965466031+0i,4596.418565274543,,,,0.286528521245849,2117.702274349516,-112.4622668973143,-22.7949330846877,-22.61587823952316,-452.7877425792411,1746.686361787677,864.3224114660136,-22.7949330846877,1746.686361787677,-0.1949007693659733,0.8730176913911045,0.8140386160904078,305.9907285947805,-4.046100622532067,310.03682921731263,2938.9853365274184,-38.86206112958364,2977.847397657002,5.081502168223731,291.1486278257967,-1.201683138955854,-92.12567591215804,9.604818257155358,1.4466666666666668,6825.022163542028,99335.51618672557,27070.804414169437,72264.7117725561,225518.3934324044,256346.5394368664
89.9498005064555+0i,4619.807362616431,,,,0.2858367059211589,2083.831285196833,-108.2291912415678,-25.15952145110591,-19.076671941420642,-552.844063870156,1736.266506719632,751.6248536633677,-25.15952145110591,1736.266506719632,-0.2231626045952581,0.8808659388073257,0.821135087770265,303.7214898851633,-4.465815057571299,308.18730494273467,2904.8289690431984,-42.711593949204186,2947.5405629924016,5.1297748499123825,293.91444875233503,-1.153410457267201,-89.35985498561979,9.564120636118007,1.45,6970.015949251686,99643.70963084098,27066.314306992583,72577.39532384838,225474.9106982927,259372.5639541206
89.94446357749871+0i,4642.92281037495,,,,0.2833621339176501,2058.996475393992,-93.82081058130251,-12.50042345406595,-14.72122591978127,-569.2047833079642,1714.5621330149509,768.4208238125294,-12.50042345406595,1714.5621330149509,-0.1305010858255095,0.8733468997810477,0.8266462472866511,302.1159534470571,-2.218825163096706,304.3347786101538,2912.196587582061,-21.387996875655826,2933.5845844577175,5.143233175255872,294.6855539938308,-1.139952131923714,-88.58874974412402,9.639334018461213,1.4533333333333331,7139.288205131095,99948.56574008096,27062.05834915253,72886.50739092841,225434.12387075328,262335.25793444534
89.94202000068275+0i,4666.944742351674,,,,0.2835534654699165,2030.2967891356518,-80.22041833646985,-11.174873393776029,-9.755997199115253,-629.0338720457038,1699.821254409374,715.8347506828273,-11.174873393776029,1699.821254409374,-0.1369797653503104,0.8722774249715328,0.8317239085692969,299.73473263026864,-1.9835400273952457,301.7182726576639,2932.8794234899487,-19.408774154953328,2952.2881976449016,5.180798168304187,296.8378695529374,-1.1023871388753999,-86.43643418501739,9.78491680878285,1.4566666666666668,7323.224192518862,100251.48446174712,27058.716029042203,73192.76843270485,225402.0740753409,265275.8205081704
89.94701068897201+0i,4691.428846801474,,,,0.2835047310381213,1995.3746328266488,-89.55123100262587,-14.7918820368349,-11.45076776341872,-631.0486558160935,1673.018131693719,653.9013982239419,-14.7918820368349,1673.018131693719,-0.1616879875729362,0.8787365207124358,0.8310350459391374,294.33515931409687,-2.6255590615381945,296.9607183756351,2917.755675202035,-26.02726724946277,2943.782942451498,5.216705445478716,298.8952049888444,-1.06647986170087,-84.37909874911037,9.913038190888985,1.46,7507.698560539423,100552.4098047857,27056.61484644696,73495.79495833875,225381.67568982558,268218.75689922174
89.95583508921926+0i,4716.845008475651,,,,0.2817726345892352,1953.597791092807,-81.92850554225876,-11.56744204767671,-5.117304108645328,-667.8224020774118,1637.7732159250681,609.2827422821756,-11.56744204767671,1637.7732159250681,-0.139536281496669,0.8754874773807133,0.8324158541189388,288.651524863237,-2.053220963462616,290.70474582669965,2875.702818169086,-20.45529921849822,2896.1581173875843,5.254005341639204,301.0323316151166,-1.0291799655403822,-82.24197212283815,9.962541578575042,1.4633333333333332,7675.245308160916,100849.44475075787,27054.31029690249,73795.1344538554,225358.9576691234,271166.7924692699
89.95735790351399+0i,4742.9933610154385,,,,0.2805470715225653,1925.188704752265,-74.76025546210771,-3.722560290498955,-4.986621501509581,-735.6905542243218,1610.103687871825,538.0094949237962,-3.722560290498955,1610.103687871825,-0.049621701820220084,0.8702463917676826,0.8344019075200403,285.1326501456853,-0.6607544515635644,285.79340459724887,2839.033582623432,-6.579057420812436,2845.6126400442436,5.2922648458837696,303.2244397345932,-0.9909204612958158,-80.04986400336168,9.956887017929583,1.4666666666666668,7808.794456421293,101140.9380928466,27051.97090688999,74088.96718595656,225335.71638588945,274086.7629991895
89.95210341944754+0i,4771.068524992308,,,,0.2791453502417404,1883.639725898531,-77.21069559938641,-3.894029305507119,-8.893663996763019,-772.289355906062,1575.652671436948,426.47079266657204,-3.894029305507119,1575.652671436948,-0.050039754046456365,0.8725408891568276,0.8344263611140835,278.9871589783307,-0.6911902017275136,279.67834918005815,2782.168158370636,-6.892816779332224,2789.0609751499683,5.315017760906263,304.5280857370018,-0.968167546273322,-78.74621800095292,9.972387863868423,1.47,7900.8640191275745,101427.830180351,27050.61391918247,74377.21626116852,225322.1992075698,276957.64837790537
89.96037931854724+0i,4797.075675549339,,,,0.2780638370389052,1832.322180082858,-72.19631591982797,-3.258669518347181,-4.8490009638439195,-764.0020028106908,1541.385033738744,371.0060195050755,-3.258669518347181,1541.385033738744,-0.04498916912196512,0.8758417565663457,0.8394410005727497,273.0174296491204,-0.5784138395066247,273.5958434886271,2743.4466787937467,-5.812257221094607,2749.258936014843,5.346673888590729,306.3418482490488,-0.936511418588858,-76.93245548890593,10.04861368125691,1.4733333333333332,7960.8184574058705,101709.89008491303,27049.93794685583,74659.95213805718,225315.46327046969,279774.9851855025
89.95692835690113+0i,4823.1154077449155,,,,0.2767212600494143,1792.204164091097,-72.42921480620355,5.429192230141346,-4.693143092950705,-801.848737983519,1489.2149509949618,309.3275800760339,5.429192230141346,1489.2149509949618,0.07459333562623481,0.8661145636870372,0.833969797176038,265.29933542245567,0.9636816208500892,264.3356538016057,2689.7988838048277,9.770509767686338,2680.028374037142,5.3784530205570205,308.1626583873067,-0.9047322866225648,-75.11164535064802,10.13873208359781,1.4766666666666668,8008.9517547436535,101985.8923792268,27049.30314483521,74936.58923439152,225309.11073346948,282544.1451410849
89.95214005291852+0i,4849.341558931046,,,,0.2754310313630997,1759.726756964234,-68.30998699039874,5.665825276714826,-0.2120348413688432,-811.4067360084697,1459.8050695417871,265.8653826353139,5.665825276714826,1459.8050695417871,0.08265861878999499,0.8631863262074042,0.8327832085400788,260.1210838302841,1.005683986616881,259.1153998436672,2643.797215525256,10.2214879484771,2633.57572757678,5.4198931508771215,310.53700295712065,-0.8632921563024638,-72.73730078083412,10.163717514148919,1.48,8062.072415563949,102255.0507617625,27049.49577872588,75205.55498303664,225311.08985974282,285258.7887961109
89.96086151138358+0i,4876.173562211899,,,,0.2737088910029158,1711.946663291735,-64.8299566571992,2.464719696699817,3.839387089330907,-811.9182330824257,1418.390241154116,203.52683149516014,2.464719696699817,1418.390241154116,0.03792442440356625,0.8612190779636959,0.8299645025849068,252.2017555510199,0.4374877461642176,251.76426780485556,2554.241147888434,4.430774879057324,2549.810373009376,5.467119630163636,313.2428809014998,-0.8160656770159499,-70.03142283645491,10.12776910417547,1.4833333333333332,8126.229154227874,102517.76097138893,27050.48046152962,75467.28050985928,225321.0858586009,287915.5908469179
89.95618813067206+0i,4903.813286208219,,,,0.2727460629469364,1691.030321414022,-68.20728680312996,0.1762082486149928,0.8767017478179986,-854.0063403173867,1371.12884386602,155.6098998119956,0.1762082486149928,1371.12884386602,0.00258320063636708,0.844906540768442,0.810928718870022,243.4066467503476,0.03127696412916122,243.3753697862185,2471.3967226622362,0.317566457923865,2471.0791562043123,5.4893357527204,314.5157709611478,-0.7938495544591859,-68.75853277680693,10.153365800224213,1.4866666666666668,8201.363865674519,102773.92239107961,27051.20204739601,75722.72034368354,225328.4119900147,290507.283897211
89.95070087944083+0i,4931.904276891466,,,,0.2712852932102386,1622.021708673494,-55.22945929256507,9.181166361097986,7.284912125308787,-855.5787019183299,1306.034823406774,115.0810972107085,9.181166361097986,1306.034823406774,0.1626155488421243,0.8342272709876163,0.8108498072097131,233.45083818379726,1.629657029094893,231.8211811547024,2417.484864676529,16.87580662849835,2400.609058048031,5.508960540181155,315.64018845649036,-0.7742247669984312,-67.63411528146439,10.35543450383,1.49,8288.169187643442,103021.72659223019,27051.436429751157,75970.29016247907,225330.78616068308,293017.7286618178
89.94744249556004+0i,4956.480013931903,,,,0.2683507150877666,1569.321135181571,-55.32804544565219,-11.45559618154187,4.118132084227901,-844.8779077410616,1252.794060338522,69.69978078649036,-11.45559618154187,1252.794060338522,-0.2022120205994369,0.8282006573376985,0.7910034704358684,220.33757738786392,-2.033368322223683,222.3709457100876,2360.485716714561,-21.78356020035474,2382.269276914916,5.551755107888452,318.09213657220533,-0.7314301992911343,-65.18216716574942,10.713041981755833,1.4933333333333332,8384.703207431798,103260.15533469732,27052.26689674777,76207.88843794954,225339.38284722628,295453.57276894397
89.94469951389989+0i,4987.962167161299,,,,0.2678441846972689,1509.230357064798,-49.68702367547514,-5.573686077549738,4.544949695750301,-831.5198991250924,1198.070377182343,44.24452535766824,-5.573686077549738,1198.070377182343,-0.1110189674516897,0.8211442074668768,0.7901356380241387,211.66816267110082,-0.9893292787650788,212.6574919498659,2351.197265399855,-10.98941033672065,2362.186675736576,5.586525608722411,320.0843395215473,-0.6966596984571751,-63.18996421640747,11.107940068687839,1.4966666666666668,8482.042166962836,103487.0495424831,27052.065041101207,76434.98450138193,225336.92897044038,297845.0119364255
89.94625965715119+0i,5016.5246669056405,,,,0.2642783589341248,1450.1761187415036,-37.404726860516064,-14.44575824108406,0.3599207234864458,-844.3516968838338,1129.328195131646,-2.399437106796191,-14.44575824108406,1129.328195131646,-0.3602530860334399,0.8008981302216518,0.7687910609492606,197.89163254807468,-2.564122087792422,200.4557546358672,2261.242759480481,-29.299381842413307,2290.542141322894,5.629786605658486,322.5630120635128,-0.6533987015210999,-60.711291674441995,11.42667191312976,1.5,8573.85586822896,103703.0524125126,27050.55369230071,76652.49872021192,225320.5424851719,300217.2399127512
89.94593672775198+0i,5041.838803784759,,,,0.2615629672574654,1392.730020649639,-27.39542077547615,-15.0444530200212,2.5925347900721745,-831.5384297703963,1077.574795243215,-26.45157447684731,-15.0444530200212,1077.574795243215,-0.4797054742718476,0.7915381170182995,0.7629119258358318,188.5991357446169,-2.670390411053764,191.2695261556707,2187.089129679979,-30.96717181104068,2218.056301491019,5.659403482346081,324.2599341000712,-0.6237818248335074,-59.01436963788353,11.59649603400902,1.5033333333333332,8659.643548046375,103907.8323101222,27048.77696661743,76859.05534350479,225300.3980890823,302543.6043212809
89.91229397815992+0i,5073.674035255945,,,,0.2628787189077559,1326.540355095243,-16.3494869046991,-11.21462588184852,0.060089164322495676,-853.4245217889627,988.6481405939128,-41.7539385162079,-11.21462588184852,988.6481405939128,-0.5656475127779713,0.7565909628320626,0.7368290839835678,173.49444886139142,-1.9905960940281129,175.4850449554195,2014.196987119645,-23.10997661006894,2037.306963729714,5.7270512273263705,328.1358643810192,-0.5561340798532166,-61.42162466411514,11.609575985505051,1.5066666666666668,8733.365036661413,104101.07769426859,27046.159710368007,77054.91798390058,225270.2648122556,304797.9035426879
89.90984479066698+0i,5102.838932640501,,,,0.2610970055514062,1266.299198803742,-1.906320910223176,-26.111618348409557,0.1559130531120625,-800.6554829483166,945.8579794187821,-46.852918563360824,-26.111618348409557,945.8579794187821,-0.9973279385642576,0.7627163447149029,0.7263262599701916,163.25497908999108,-4.6348122568426975,167.88979134683382,1882.692984528874,-53.449693045846914,1936.1426775747207,5.733030633504863,328.4784591190412,-0.550154673674724,-61.07902992609309,11.53222397885382,1.51,8786.470744397426,104282.1244865716,27043.82921711546,77238.29526945611,225243.226238045,306925.58517529827
89.91347617713537+0i,5132.47406136649,,,,0.2591693184764255,1211.775144088889,14.991801716848776,-27.87759563858181,5.56310133893495,-807.7465293652,856.7954441246892,-70.64333280022576,-27.87759563858181,856.7954441246892,-0.8674292211613945,0.7263212916607656,0.6840525261882274,147.13291810628408,-4.948273225848271,152.08119133213242,1682.4127590500118,-56.581750145259505,1738.9945091952716,5.789958585931959,331.7401905294354,-0.4932267212476269,-64.10048382287852,11.434645494047027,1.5133333333333332,8821.541029643458,104450.4992005473,27040.51651294003,77409.98268760723,225204.94640321712,308912.3099959505
89.91445986994195+0i,5161.520604921423,,,,0.2538766267615968,1148.5080463146119,30.24365297180216,-26.62092216094399,10.137043634799813,-764.4533323045919,796.5630774907193,-80.3879993659967,-26.62092216094399,796.5630774907193,-0.6407500488626517,0.7195941723811993,0.6703846418842275,136.6647325710351,-4.725213683567558,141.3899462546026,1548.557073651929,-53.54170704136921,1602.098780693298,5.816439210320119,333.2574185457482,-0.4667460968594668,-62.583255806565724,11.331065773293233,1.5166666666666668,8850.779384753674,104605.69314914539,27035.72497019868,77569.96817894671,225149.93068162148,310749.8785893355
89.95557518414824+0i,5190.926856760013,,,,0.2512624113957805,1088.901728491799,49.03995547389122,-26.64755211846387,9.850415615261305,-713.2101209945563,739.522004327921,-99.65356413951136,-26.64755211846387,739.522004327921,-0.4701829222836588,0.7164335943545675,0.6546728998188251,126.53521526717859,-4.729940501027337,131.265155768206,1416.275314260499,-52.94097738231414,1469.216291642814,5.854583750692602,335.4429397205579,-0.4286015564869832,-60.397734631756066,11.19273643522903,1.52,8886.592759343877,104747.59197448412,27030.88822674398,77716.70374774009,225094.8689530282,312420.4252342798
89.94750074388894+0i,5220.685283654542,,,,0.2489793775339805,1023.667248776754,85.30294120766393,-17.667233385884767,10.98965650565699,-641.4762300001429,674.7560779676228,-95.1472671144606,-17.667233385884767,674.7560779676228,-0.20121278282910002,0.7209983788533927,0.6418969107070057,116.6332699132585,-3.1359339259945465,119.76920383925301,1281.248764659808,-34.44910248785327,1315.6978671476604,5.900358072071135,338.06561514562316,-0.3828272351084516,-57.77505920669074,10.98527689065639,1.5233333333333332,8936.055508130863,104879.1919484032,27026.16064965168,77853.03129875148,225041.62761081642,313956.0827704478
89.95762121509445+0i,5247.500584488441,,,,0.2451231947374777,967.3158497077322,109.589303953129,-20.851983935025128,22.28909362687509,-584.5824907644799,615.1854394645874,-91.47198117271714,-20.851983935025128,615.1854394645874,-0.1832974151736256,0.7207328200709725,0.6144150906956978,105.49418835649729,-3.7012271484669603,109.19541550496427,1130.302136944832,-39.65625993626379,1169.958396881095,5.934597608185942,340.02739605748746,-0.3485876989936436,-55.81327829482649,10.71435454932544,1.5266666666666668,8994.017991381163,105000.7761909934,27022.22771243817,77978.54847855523,224997.9325708813,315348.5398498431
89.95928547041662+0i,5280.8760977417905,,,,0.2426742532331836,913.6627906811136,141.67819380672492,-20.45318309202877,32.494689898704145,-533.7241483370099,544.1557238748181,-84.43232928977258,-20.45318309202877,544.1557238748181,-0.1393375027060585,0.7095764385045604,0.5731901814589404,92.95720098894512,-3.630439998835107,96.58764098778023,970.2469551036912,-37.892958448429546,1008.139913552121,5.9702356316438125,342.0693043918116,-0.3129496755357746,-53.77136996050235,10.437566372282198,1.53,9041.814722631289,105111.8399201283,27018.809131900944,78093.03078822732,224960.87988966922,316591.3679818574
89.95636959449013+0i,5310.995378353374,,,,0.2392083468798319,871.9312062286331,171.4330985743858,1.521226602257016,38.19656901837642,-484.72876125966314,495.46921117219637,-66.06827052608259,1.521226602257016,495.46921117219637,0.008660881747833206,0.711586785374079,0.5699881300545345,88.21580270496548,0.2700177219006204,87.94578498306484,901.5556611145005,2.7595509910498457,898.7961101234506,6.000702105294035,343.814904748616,-0.28248320188555104,-52.025769603697995,10.219888426677027,1.5333333333333332,9062.941129264189,105211.065614801,27015.14329832729,78195.9223164737,224922.1052804769,317680.4171370741
89.95351970243415+0i,5341.5491494762,,,,0.2352623810670553,831.4161974456888,202.91270135708402,-7.240500043077454,46.84514703005749,-422.0101078306762,455.1618932343264,-53.98617927202918,-7.240500043077454,455.1618932343264,-0.034747324120743134,0.7305495201886909,0.5387450888825255,79.50604729144669,-1.285188757646248,80.79123604909294,802.7671427801512,-12.97646332645495,815.7436061066063,6.035665456080527,345.81815718631736,-0.2475198510990584,-50.02251716599659,10.09693187031967,1.5366666666666668,9057.577568896153,105301.65211664801,27013.46308718882,78288.18902945911,224904.5385767482,318633.8851489119
89.94468541882911+0i,5371.289674566839,,,,0.2311179559046325,807.7051909258704,228.94588110985282,4.673327723675785,58.14023787275976,-378.1694970577036,426.206411583573,-43.43507858827186,4.673327723675785,426.206411583573,0.01978052275008165,0.7458383021367451,0.5334616443573087,76.48115372703667,0.8295156709524517,75.65163805608421,770.5980661188214,8.357917482947771,762.2401486358735,6.068065629819998,347.6745503970796,-0.2151196773595885,-48.166123955234355,10.07565953919977,1.54,9037.825262342432,105385.51304164619,27012.955501670956,78372.55753997521,224899.4301205805,319491.1550070269
89.9402509684232+0i,5401.517953492426,,,,0.2302255870657469,792.3530412695039,254.4901229034088,32.66883060068301,67.17483476572082,-339.53405335498564,403.0835435114184,-10.148767865759421,32.66883060068301,403.0835435114184,0.1231734701732394,0.7646803516245559,0.5499472475223179,77.346046404898,5.798717431621232,71.54732897327678,784.6327003431761,58.82476905260268,725.8079312905734,6.1005985454596425,349.5385491584863,-0.1825867617199455,-46.30212519382764,10.14444482702724,1.5433333333333332,9016.944734846096,105463.5066421554,27012.727665127597,78450.7789770278,224897.12084765872,320280.14688439807
89.9383891147946+0i,5431.245483742318,,,,0.2265808269871114,798.5233041954091,264.6000352588676,45.81632750379508,71.88007955898445,-333.2983815527293,397.6135649983973,42.06425001314492,45.81632750379508,397.6135649983973,0.1648122005697988,0.7638597068987705,0.5553123999918721,78.70880591913915,8.132398131923626,70.57640778721552,809.1653617837541,83.60506552910844,725.5602962546454,6.135936448853331,351.56326187978584,-0.1472488583262557,-44.27741247252817,10.28049342553924,1.5466666666666669,9006.088680683844,105540.4202422214,27016.04178167889,78524.37846054249,224930.71219092648,321024.1709243613
89.94019024953293+0i,5461.565642394752,,,,0.2219104335514755,793.3821257674413,277.1137417539355,70.25055386737816,75.08894974052487,-303.7348070134037,389.58580244715483,61.46891661447792,70.25055386737816,389.58580244715483,0.2376729343609668,0.7826063978120429,0.5795900126559214,81.62095324582961,12.46947331145962,69.15147993436999,854.1664605111646,130.4935247547125,723.6729357564521,6.172170984861072,353.63934786564414,-0.111014322318514,-42.201326486669814,10.465039019313439,1.55,9013.025999353838,105618.4476683834,27023.00733946066,78595.44032892272,225001.92710821735,321749.8550381339
89.94024091347073+0i,5488.403904568903,,,,0.2155295384467786,817.9934535275478,286.7705475824873,85.76226284750855,76.39007689243225,-309.1233496151468,397.83926209921736,72.99593258446656,85.76226284750855,397.83926209921736,0.2776249027125582,0.781487805519951,0.5912046396718988,85.83927067804385,15.22280165543277,70.6164690226111,918.2727303916414,162.84718555886033,755.4255448327813,6.206799409991348,355.6234104767936,-0.07638589718823853,-40.217263875520246,10.697583089164329,1.5533333333333332,9035.063552361784,105698.6125479659,27033.30827518235,78665.30427278353,225108.9764033593,322474.4716541394
89.94278960427474+0i,5521.964622840911,,,,0.2112397268958426,813.2476015531496,287.1287116216252,93.67705577776972,80.59953255430969,-314.56228557974947,376.3325394385938,100.3948001469678,93.67705577776972,376.3325394385938,0.2996771049600606,0.751681429253239,0.5779415694786361,83.42670315090453,16.62767740055412,66.7990257503504,916.0710265899085,182.5810313824715,733.4899952074367,6.241403036667711,357.6060522411956,-0.04178227051187555,-38.23462211111831,10.98054929646319,1.5566666666666669,9056.762281887704,105782.34265992779,27047.1544126658,78735.18824726202,225255.6467585161,323214.020894434
89.95197731917168+0i,5552.20860097301,,,,0.2065908755265159,814.5528528481398,297.8357646291563,99.15940273173752,89.84136209359328,-302.0899017788135,372.81511199053324,89.07461537968794,99.15940273173752,372.81511199053324,0.3036928189352933,0.7639017168730177,0.5794277351948123,83.77547636320305,17.60079398488341,66.17468237831964,943.9605109527499,198.32121766892448,745.6392932838254,6.268328453867872,359.1487650083938,-0.0148568533117146,-36.69190934392014,11.267742684747882,1.56,9064.890573262492,105866.9756468423,27063.07965219379,78803.8959946485,225428.3608669867,323958.4786644541
89.9547457427103+0i,5581.827988812345,,,,0.2002787599514698,825.3072464805316,313.743123642709,98.2112342349924,101.95664643664448,-297.85179172377104,364.05515864041365,101.044254792689,98.2112342349924,364.05515864041365,0.2853298218428394,0.7567066243080668,0.5601143026996439,82.0522847353846,17.432494076711148,64.61979065867344,939.30335445002,199.56056331023186,739.7427911397881,0.029499549050553405,1.690199658135865,0.029499549050553405,-36.00891218494165,11.447619740013778,1.5633333333333332,9060.852134524925,105950.5767365993,27080.193887886508,78870.38284871282,225618.8119915124,324698.0433086997
89.9532577548099+0i,5612.204235540751,,,,0.1939444751615591,828.3319965595001,328.890432289943,107.8396776803433,119.04368171116992,-294.4664767603301,342.1797446770687,99.67985183092578,107.8396776803433,342.1797446770687,0.2946288505207234,0.7401469293795317,0.5432838816158017,79.87844746844064,19.141542788260946,60.73690468017969,914.2176299919887,219.0770656776735,695.1405643143152,0.08836457520556484,5.0629172177452215,0.08836457520556484,-38.91937993251188,11.445110151310713,1.5666666666666669,9053.163591415849,106033.49061714859,27097.71053191731,78935.78008523134,225817.75288200198,325440.73435091146
89.9533207230744+0i,5641.811336879028,,,,0.1879272955420355,835.5749521659552,356.2950915610003,119.8613828930238,142.6910003650739,-283.8229901613205,309.8448363136949,106.54954546115152,119.8613828930238,309.8448363136949,0.2980983981498479,0.7147709099380571,0.5142641220788698,76.27285390919258,21.27539546351172,54.99745844568085,863.5096853397142,240.86564354924198,622.6440417904722,0.1144050658650597,6.554927428984122,0.1144050658650597,-37.42736972127298,11.32132391909413,1.57,9047.012203441358,106114.4559832505,27115.9975503498,78998.45843290076,226027.0716964959,326158.1760286386
89.94972736235705+0i,5672.421898463857,,,,0.1811666489016789,852.3348414310424,383.9208664192897,123.7225785077412,181.649160476885,-272.0678244677507,288.4813361207915,104.0271355867185,123.7225785077412,288.4813361207915,0.2796757052415969,0.7036883120598432,0.4836173468357292,73.16619484656455,21.96075768512405,51.2054371614405,818.6343624678711,245.7122569319603,572.922105535911,0.1396136115617956,7.999270705069764,0.1396136115617956,-35.98302644518734,11.18869669503264,1.573333333333333,9043.331784492568,106192.53163393939,27136.206019475685,79056.3256144637,226257.04305110945,326817.068331691
89.94743570361182+0i,5701.957659066741,,,,0.1732431113619181,881.1394309013012,434.31826845252505,141.7629698564982,209.9040810098885,-269.5248694054997,251.927249879764,83.92879216960186,141.7629698564982,251.927249879764,0.28195764240578397,0.6658429865524441,0.4467967337854394,69.88001400318655,25.162927149528432,44.71708685365812,774.4900841587355,278.88428249069506,495.6058016680404,0.1884256712757342,10.79599571601899,0.1884256712757342,-33.18630143423811,11.08314151344358,1.5766666666666669,9040.612316246588,106267.2511583172,27157.82409605,79109.42706226726,226500.33200135,327414.8514053542
89.94756205190136+0i,5732.328701572372,,,,0.1639902907580116,916.298854247305,488.23512978413163,146.0029944481883,248.6459120312743,-262.41983430415644,221.5012948230249,63.76953279888614,146.0029944481883,221.5012948230249,0.2574903776976907,0.6341731360110665,0.4010747013026663,65.23201134564034,25.91553151455342,39.31647983108692,717.8724326410588,285.1980993344283,432.6743333066305,0.2266981865769981,12.98884931413128,0.2266981865769981,-30.99344783612582,11.004910286106579,1.58,9034.79581539052,106338.77426274212,27181.38593846733,79157.38832427481,226762.6302710613,327949.1153589562
89.94821084222116+0i,5762.034540633543,,,,0.15616808831908802,936.4593217553823,533.6772543074013,186.1335796082747,269.7357269435257,-237.36402700788258,192.6092573146466,52.69937758493185,186.1335796082747,192.6092573146466,0.2972096566074398,0.6209415591867447,0.40444131221094803,67.22685355381853,33.03871038046875,34.18814317334977,739.5405923363486,363.44802936881007,376.0925629675385,0.2617671812018596,14.99815469790282,0.2617671812018596,-28.984142452354288,11.000672398631721,1.583333333333333,9019.721253417694,106406.3302754165,27206.92516779937,79199.40510761719,227044.6714619739,328413.25542644353
89.95069611787417+0i,5793.58013022635,,,,0.1493362434603244,985.6632661663193,600.7291278362758,184.75784066550338,318.8037115873893,-211.6251775911634,180.47004186275842,39.59671882740779,184.75784066550338,180.47004186275842,0.2621676362310765,0.6423985607524347,0.3705402190230693,64.82794914876646,32.79451671812685,32.03343243063961,720.3277042239218,364.3921988723105,355.9355053516114,0.2872588986443172,16.458722519895662,0.2872588986443172,-27.52357463036144,11.11137578285751,1.586666666666667,8990.599771392768,106472.55970786633,27236.40228874688,79236.15741911941,227368.99452632552,328817.63887458056
89.95090077717488+0i,5821.353820644824,,,,0.144523304554535,1056.724414967945,680.839715729431,173.6698583581226,364.1395386621527,-198.2538730348457,174.896977681783,22.53125814678193,173.6698583581226,174.896977681783,0.2194485469965296,0.6591621283407981,0.329855950238908,61.870613397083254,30.82639985856677,31.044213538516487,698.4999504222252,348.02045091603486,350.4794995061905,0.3237490614885887,18.54945484461751,0.3237490614885887,-25.4328423056396,11.2896884654962,1.59,8945.603832023366,106538.5871092176,27269.318902296167,79269.26820692142,227732.91464044602,329183.6529087402
89.95738595041387+0i,5853.134615601506,,,,0.1379534829491783,1126.545486172451,758.7989560053377,255.5971878878683,376.2123796686025,-192.4296902015736,145.7639987754843,15.075761619331901,255.5971878878683,145.7639987754843,0.2889180172886148,0.6026413816958345,0.3562760595020594,71.2416106327451,45.368500850096616,25.873109782648463,815.9535267435666,519.6203165947209,296.3332101488457,0.3830848166179424,21.949143187751197,0.3830848166179424,-28.31633926968549,11.453327900598106,1.593333333333333,8884.257720394282,106601.9363904905,27301.12936058452,79300.80702990599,228089.1209653402,329536.8604111691
89.95017227878+0i,5882.547981167456,,,,0.1314144410168483,1204.7499037686591,847.6551111712822,249.01545827156508,438.1291749498111,-164.6187676842646,143.31775261104642,12.169639333082108,249.01545827156508,143.31775261104642,0.25251363797556103,0.6556064398877439,0.325655316223996,69.63914493166354,44.2002438432028,25.43890108846075,807.1005811713193,512.2699672543326,294.8306139169867,0.405438645544498,23.2299232412003,0.405438645544498,-27.03555921623639,11.58975432514747,1.596666666666667,8810.913031797387,106668.4925025054,27339.226810938846,79329.26569156657,228522.94134909558,329860.2667659966
