alphaGait,DeplacementRider,DistanceAligne,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider
89.8338255378034,1966.5597415576144,,,0.09662597036043488,2199.786162938946,73.88200378417969,1948.5980224609384,357.2489929199219,-71.677001953125,203.5800018310547,-25.52099990844727,1948.5980224609384,203.5800018310547,0.9829999804496764,0.9369999766349792,0.9783578333889741,376.6311542510986,341.0046539306641,35.62650032043457,2583.924636102275,2339.504622417738,244.420013684537,6.151000022888184,82.42634109636565,4.580203696093285,262.4263410963656,6.860623734752388,0.9666666666666668,4380.209022690585
89.83172999916194,1980.522848040393,,,0.0977734510801285,2195.190070794929,39.36299896240234,1952.31201171875,357.0169982910156,-91.14900207519531,187.6009979248047,-25.39699935913086,1952.31201171875,187.6009979248047,0.9829999804496764,0.8930000066757202,0.9748190091205372,374.48477668762223,341.6546020507812,32.83017463684082,2584.452302162928,2357.879619633378,226.5726825295506,6.173999786376952,83.74413047407127,4.603203459582055,263.7441304740711,6.901354776081482,0.97,4403.514772470415
89.82693424577202,1995.2549636480746,,,0.0985927380798932,2175.162589425212,-2.41700005531311,1945.56005859375,359.5769958496094,-91.27799987792969,173.3849945068359,-16.669000625610348,1945.56005859375,173.3849945068359,0.9829999804496764,0.8820000290870667,0.9741547888889164,370.81538429260246,340.4730102539062,30.34237403869629,2577.321069075735,2366.428956158432,210.8921129173027,6.197999954223633,85.11923879929162,4.627203627428733,265.1192387992915,6.950415700773692,0.9733333333333334,4427.279784179595
89.83463929691496,2010.8088355773998,,,0.09991280999093458,2161.77112149701,-37.31399917602539,1949.9530029296882,364.8510131835938,-84.2509994506836,155.5980072021484,-15.576000213623052,1949.9530029296882,155.5980072021484,0.9829999804496764,0.8759999871253967,0.9739934950531479,368.4714267730713,341.2417755126953,27.22965126037598,2578.362050700384,2387.823804415149,190.5382462852347,6.2220001220703125,86.49434712451193,4.651203795275414,266.4943471245118,6.997454519827143,0.9766666666666668,4451.442922962258
89.83074752624648,2025.405928123067,,,0.1006830348764813,2166.413932103324,-69.572998046875,1963.5570068359384,377.635009765625,-69.15699768066406,150.3650054931641,-7.202000141143799,1963.5570068359384,150.3650054931641,0.9810000061988832,0.9079999923706056,0.9757701337697456,369.93635215759286,343.6224761962892,26.31387596130371,2604.731860878518,2419.455148547164,185.2767123313549,6.24399995803833,87.7548448754594,4.673203631243432,267.7548448754594,7.041027046103605,0.98,4478.647434251066
89.80914219237673,2040.119515184618,,,0.1015336811383069,2161.184550029447,-109.2990036010742,1956.873046875,389.06201171875,-68.31500244140625,147.8300018310547,-7.374000072479247,1956.873046875,147.8300018310547,0.9789999723434448,0.9070000052452089,0.973865489033492,368.32303352355973,342.452783203125,25.87025032043457,2610.243623709166,2426.9054944136083,183.3381292955575,6.269999980926514,89.2445364541959,4.699203654131615,269.24453645419584,7.086832443625068,0.9833333333333332,4513.91877835896
89.81260384664894,2054.478331307999,,,0.1026486668926208,2153.2753464395582,-140.6029968261719,1947.5860595703118,392.4150085449219,-68.20700073242189,146.4779968261719,0.3319999873638153,1947.5860595703118,146.4779968261719,0.977999985218048,0.9070000052452089,0.972501756386623,366.46120986938485,340.8275604248047,25.63364944458008,2618.666814129684,2435.493301305554,183.17351282412918,0.008999999612569809,90.51566199341964,4.721388979997258,270.5156619934195,7.145822650814903,0.9866666666666668,4557.7695693488
89.82146938429125,2069.980806288369,,,0.1042775344985179,2157.481597524254,-181.1300048828125,1949.8699951171882,394.7019958496094,-61.37699890136719,147.5809936523438,-0.1909999996423721,1949.8699951171882,147.5809936523438,0.9760000109672546,0.9229999780654908,0.9721756102932194,367.0539230346679,341.2272491455078,25.826673889160148,2652.028847306153,2465.426607456091,186.6022398500621,0.03099999949336052,91.77616913587723,4.743388979878048,271.77616913587707,7.225175051611344,0.99,4602.480654409648
89.83285226925558,2086.035262396417,,,0.1064429491504958,2167.198577331631,-210.5090026855469,1954.407958984375,386.9750061035156,-61.597999572753906,151.6649932861328,4.482999801635742,1954.407958984375,151.6649932861328,0.9760000109672546,0.9259999990463256,0.9717950972742032,368.5627666473389,342.0213928222656,26.541373825073237,2697.0988944709,2502.8722484846,194.22664598629981,0.05700000002980232,93.26585943395322,4.76938898041449,273.26585943395315,7.3178821588661265,0.9933333333333332,4637.392190010932
89.73832798716738,2101.945948582616,,,0.1087982560874083,2176.6863996985057,-260.81698608398443,1947.6629638671882,396.6229858398438,-56.05400085449219,162.4609985351562,7.204999923706055,1947.6629638671882,162.4609985351562,0.9720000028610228,0.9440000057220459,0.9694202907201598,369.2716934204101,340.8410186767578,28.43067474365234,2736.099817903562,2525.444180401391,210.6556375021705,0.08100000023841858,94.64095815422004,4.7933889806231065,274.64095815422,7.409449103883937,0.9966666666666668,4657.671618481842
89.7955740748208,2117.1014371671,,,0.1098757723394132,2180.750492179307,-299.0910034179688,1942.302978515625,400.56201171875,-48.32300186157227,168.2270050048828,6.4000000953674325,1942.302978515625,168.2270050048828,0.9679999947547911,0.959999978542328,0.9677998428015367,369.3427471160888,339.90302124023435,29.43972587585449,2766.755469117777,2546.2217691538604,220.5336999639174,0.1070000007748604,96.13064845229604,4.819388981159547,276.13064845229593,7.491024233510001,1.0,4666.526830893391
89.85177424222343,2132.748905237285,,,0.1121600125715215,2214.933916523058,-335.7279968261719,1945.613037109375,406.9700012207031,-38.38899993896485,195.3130035400391,1.9919999837875368,1945.613037109375,195.3130035400391,0.9649999737739564,0.9810000061988832,0.9665868695577974,374.6620571136474,340.48228149414064,34.17977561950683,2833.051377621446,2574.596968996173,258.4544086252723,0.1309999972581863,97.50574695911943,4.843388977642874,277.5057469591193,7.561618060411402,1.003333333333333,4670.267823332652
89.85060244715783,2148.250891204807,,,0.1141950339770289,2234.0297293758317,-380.27099609375,1952.31298828125,407.93798828125,-39.308998107910156,199.6829986572266,6.665999889373777,1952.31298828125,199.6829986572266,0.962000012397766,0.9810000061988832,0.963279923557564,376.5992977142334,341.6547729492187,34.94452476501465,2871.701140527824,2605.236937774473,266.4642027533517,0.1580000072717667,99.05273357970854,4.870388987656456,279.0527335797084,7.625349165432843,1.006666666666667,4674.194664914973
89.85117727478911,2163.859697699261,,,0.1158670261881345,2219.526499287134,-413.6600036621094,1925.166015625,412.9679870605469,-31.37899971008301,205.1959991455078,0.4210000038146973,1925.166015625,205.1959991455078,0.9570000171661376,0.9890000224113464,0.9598272493951912,372.81335258483887,336.904052734375,35.90929985046387,2866.7873012459386,2590.658981017612,276.1283202283269,0.181999996304512,100.4278316596451,4.894388976689201,280.427831659645,7.689604681188454,1.01,4682.431831145773
89.85213977032599,2179.525671444334,,,0.1179725300381172,2231.957933017611,-454.3139953613281,1927.3740234375,416.2349853515625,-29.57299995422363,205.9550018310547,13.265000343322749,1927.3740234375,205.9550018310547,0.953000009059906,0.9879999756813048,0.9558105884120721,373.33257942199714,337.2904541015625,36.04212532043457,2897.230042082214,2617.526812268935,279.70322981327905,0.2080000042915344,101.9175223846079,4.920388984676221,281.9175223846078,7.760453284221214,1.013333333333333,4698.928351961947
